time,latitude,longitude,altitude (ft)
2020-10-23 19:16:28,43.000216299,-78.796355340,583.8
2020-10-23 19:16:30,43.000214055,-78.796316510,583.8
2020-10-23 19:16:32,43.000216603,-78.796276340,585.0
2020-10-23 19:16:34,43.000214968,-78.796246084,583.8
2020-10-23 19:16:36,43.000210616,-78.796211941,583.5
2020-10-23 19:16:38,43.000211836,-78.796171416,585.6
2020-10-23 19:16:40,43.000206967,-78.796132925,583.6
2020-10-23 19:16:42,43.000206889,-78.796099306,583.1
2020-10-23 19:16:44,43.000202762,-78.796066618,583.3
2020-10-23 19:16:46,43.000206007,-78.796022634,580.9
2020-10-23 19:16:48,43.000203032,-78.795986255,580.2
2020-10-23 19:16:50,43.000202931,-78.795944957,581.3
2020-10-23 19:16:52,43.000204417,-78.795903022,581.9
2020-10-23 19:16:54,43.000205166,-78.795859918,580.8
2020-10-23 19:16:56,43.000202809,-78.795821436,580.9
2020-10-23 19:16:58,43.000197612,-78.795781267,581.3
2020-10-23 19:17:00,43.000194996,-78.795742719,581.3
2020-10-23 19:17:02,43.000198375,-78.795704516,583.3
2020-10-23 19:17:04,43.000199598,-78.795668315,581.7
2020-10-23 19:17:05,43.000200908,-78.795642392,581.2
2020-10-23 19:17:07,43.000195267,-78.795603873,580.6
2020-10-23 19:17:09,43.000193525,-78.795567213,582.4
2020-10-23 19:17:11,43.000192331,-78.795534828,581.2
2020-10-23 19:17:13,43.000189485,-78.795500219,580.9
2020-10-23 19:17:15,43.000192879,-78.795464884,582.4
2020-10-23 19:17:17,43.000190417,-78.795426714,582.6
2020-10-23 19:17:19,43.000191914,-78.795388585,581.4
2020-10-23 19:17:21,43.000190567,-78.795349833,581.4
2020-10-23 19:17:23,43.000193379,-78.795316291,582.0
2020-10-23 19:17:25,43.000191763,-78.795277099,582.4
2020-10-23 19:17:27,43.000194433,-78.795244309,581.9
2020-10-23 19:17:29,43.000192887,-78.795202334,583.4
2020-10-23 19:17:30,43.000189651,-78.795178053,581.7
2020-10-23 19:17:32,43.000193217,-78.795146147,582.4
2020-10-23 19:17:34,43.000195608,-78.795102176,584.3
2020-10-23 19:17:36,43.000197383,-78.795066472,584.6
2020-10-23 19:17:38,43.000191415,-78.795033538,584.8
2020-10-23 19:17:40,43.000185833,-78.794997282,586.8
2020-10-23 19:17:42,43.000185851,-78.794955859,588.1
2020-10-23 19:17:44,43.000187476,-78.794925368,588.7
2020-10-23 19:17:46,43.000190610,-78.794889193,588.8
2020-10-23 19:17:48,43.000190059,-78.794855702,588.8
2020-10-23 19:17:50,43.000187326,-78.794825134,589.6
2020-10-23 19:17:52,43.000183253,-78.794790647,588.0
2020-10-23 19:17:54,43.000182447,-78.794763813,587.8
2020-10-23 19:17:55,43.000180765,-78.794739043,588.0
2020-10-23 19:17:57,43.000181793,-78.794703046,588.8
2020-10-23 19:17:59,43.000190382,-78.794669525,587.9
2020-10-23 19:18:01,43.000193014,-78.794623045,588.3
2020-10-23 19:18:03,43.000193687,-78.794585151,588.7
