lat,long
40.77074,-73.28996
40.77073,-73.28999
40.77078,-73.28986
40.77077,-73.28989
40.77076,-73.28992
40.77075,-73.28995
40.77077,-73.28990
40.77076,-73.28987
40.77075,-73.28990
40.77074,-73.28992
40.77076,-73.28988
40.77076,-73.28991
40.77077,-73.28995
40.77078,-73.28998
40.77078,-73.28996
40.77078,-73.28993
40.77079,-73.28988
40.77081,-73.28988
40.77079,-73.28989
40.77078,-73.28991
40.77077,-73.28995
40.77074,-73.29002
40.77072,-73.29004
40.77071,-73.29007
40.77070,-73.29010
40.77069,-73.29015
40.77069,-73.29018
40.77068,-73.29015
40.77068,-73.29011
40.77069,-73.29007
40.77069,-73.29004
40.77069,-73.29001
40.77069,-73.28997
40.77070,-73.28995
40.77070,-73.28991
40.77072,-73.28989
40.77074,-73.28986
40.77075,-73.28982
40.77073,-73.28979
40.77075,-73.28978
40.77074,-73.28980
40.77076,-73.28987
40.77076,-73.28989
40.77077,-73.28992
40.77078,-73.28994
40.77077,-73.28998
40.77078,-73.28996
40.77079,-73.28993
40.77078,-73.28994
40.77076,-73.28996
40.77074,-73.28998
40.77072,-73.28999
40.77070,-73.29002
40.77069,-73.29003
40.77069,-73.29001
40.77072,-73.28994
40.77070,-73.28995
40.77068,-73.28997
40.77066,-73.28997
40.77064,-73.28998
40.77065,-73.28995
40.77066,-73.28992
40.77068,-73.28991
40.77070,-73.28991
40.77071,-73.28987
40.77071,-73.28992
40.77070,-73.28995
40.77069,-73.28997
40.77071,-73.28995
40.77070,-73.28998
40.77069,-73.29000
40.77068,-73.28997
40.77069,-73.28991
40.77069,-73.28995
40.77068,-73.28998
40.77068,-73.29000
40.77069,-73.29002
40.77072,-73.28999
40.77074,-73.28996
40.77076,-73.28992
40.77078,-73.28989
40.77079,-73.28987
40.77081,-73.28985
40.77083,-73.28980
40.77084,-73.28978
40.77084,-73.28981
40.77086,-73.28975
40.77087,-73.28973
40.77085,-73.28975
40.77083,-73.28978
40.77083,-73.28981
40.77082,-73.28986
40.77082,-73.28989
40.77081,-73.28992
40.77081,-73.28995
40.77080,-73.28998
40.77079,-73.29001
40.77078,-73.29005
40.77077,-73.29010
40.77076,-73.29013
40.77076,-73.29010
40.77076,-73.29013
40.77076,-73.29015
40.77076,-73.29018
40.77076,-73.29021
40.77075,-73.29024
40.77075,-73.29027
40.77075,-73.29032
40.77077,-73.29031
40.77076,-73.29027
40.77075,-73.29025
40.77075,-73.29021
40.77076,-73.29023
40.77075,-73.29021
40.77076,-73.29016
40.77075,-73.29019
40.77074,-73.29022
40.77074,-73.29018
40.77077,-73.29011
40.77076,-73.29012
40.77076,-73.29011
40.77079,-73.29004
40.77079,-73.29000
40.77080,-73.28998
40.77080,-73.28992
40.77081,-73.28969
40.77086,-73.28964
40.77086,-73.28967
40.77086,-73.28970
40.77086,-73.28972
40.77087,-73.28974
40.77089,-73.28977
40.77088,-73.28979
40.77088,-73.28976
40.77089,-73.28974
40.77091,-73.28973
40.77090,-73.28975
40.77088,-73.28978
40.77088,-73.28981
40.77087,-73.28984
40.77090,-73.28984
40.77092,-73.28986
40.77090,-73.28985
40.77088,-73.28985
40.77086,-73.28985
40.77084,-73.28984
40.77087,-73.28984
40.77085,-73.28988
40.77085,-73.28991
40.77088,-73.28987
40.77088,-73.28983
40.77091,-73.28980
40.77092,-73.28982
40.77090,-73.28983
40.77087,-73.28985
40.77086,-73.28987
40.77084,-73.28990
40.77083,-73.28985
40.77082,-73.28981
40.77082,-73.28977
40.77083,-73.28974
40.77082,-73.28977
40.77083,-73.28980
40.77082,-73.28978
40.77082,-73.28980
40.77082,-73.28976
40.77084,-73.28974
40.77084,-73.28976
40.77086,-73.28978
40.77088,-73.28976
40.77086,-73.28978
40.77085,-73.28981
40.77086,-73.28985
40.77088,-73.28985
40.77086,-73.28987
40.77088,-73.28989
40.77086,-73.28988
40.77084,-73.28990
40.77084,-73.28993
40.77083,-73.28995
40.77085,-73.28999
40.77085,-73.29003
40.77085,-73.29005
40.77083,-73.29010
40.77081,-73.29012
40.77078,-73.29018
40.77077,-73.29022
40.77075,-73.29020
40.77074,-73.29017
40.77073,-73.29014
40.77075,-73.29010
40.77076,-73.29009
40.77076,-73.29006
40.77074,-73.29006
40.77073,-73.29008
40.77072,-73.29011
40.77070,-73.29010
40.77070,-73.29007
40.77072,-73.29008
40.77071,-73.29012
40.77071,-73.29009
40.77071,-73.29005
40.77072,-73.29002
40.77070,-73.29002
40.77070,-73.29006
40.77072,-73.29005
40.77076,-73.29010
40.77077,-73.29012
40.77078,-73.29015
40.77078,-73.29011
40.77078,-73.29009
40.77080,-73.29008
40.77082,-73.29007
40.77083,-73.29004
40.77084,-73.29002
40.77087,-73.28998
40.77088,-73.28996
40.77088,-73.28996
40.77096,-73.28985
40.77101,-73.28974
40.77102,-73.28971
40.77102,-73.28967
40.77103,-73.28963
40.77104,-73.28957
40.77103,-73.28955
40.77101,-73.28951
40.77101,-73.28948
40.77099,-73.28948
40.77096,-73.28947
40.77092,-73.28949
40.77088,-73.28950
40.77087,-73.28954
40.77087,-73.28959
40.77087,-73.28962
40.77093,-73.28963
40.77093,-73.28969
40.77092,-73.28971
40.77090,-73.28975
40.77088,-73.28973
40.77085,-73.28973
40.77084,-73.28976
40.77086,-73.28978
40.77085,-73.28981
40.77085,-73.28984
40.77084,-73.28986
40.77084,-73.28992
40.77082,-73.28993
40.77081,-73.28997
40.77079,-73.29000
40.77078,-73.28997
40.77077,-73.29004
40.77075,-73.29004
40.77073,-73.29005
40.77073,-73.29008
40.77071,-73.29010
40.77069,-73.29012
40.77066,-73.29014
40.77068,-73.29015
40.77069,-73.29014
40.77068,-73.29015
40.77071,-73.29012
40.77073,-73.29009
40.77075,-73.29006
40.77077,-73.29006
40.77079,-73.29007
40.77079,-73.29004
40.77079,-73.29001
40.77078,-73.29002
40.77079,-73.28993
40.77082,-73.28983
40.77083,-73.28980
40.77084,-73.28978
40.77085,-73.28975
40.77085,-73.28972
40.77087,-73.28970
40.77089,-73.28969
40.77090,-73.28972
40.77090,-73.28969
40.77089,-73.28973
40.77087,-73.28979
40.77085,-73.28980
40.77083,-73.28988
40.77083,-73.28992
40.77078,-73.28999
40.77075,-73.29003
40.77073,-73.29005
40.77071,-73.29007
40.77071,-73.29002
40.77071,-73.28998
40.77070,-73.29004
40.77071,-73.29007
40.77072,-73.29011
40.77075,-73.29012
40.77073,-73.29010
40.77070,-73.29009
40.77069,-73.29003
40.77069,-73.29001
40.77070,-73.29004
40.77072,-73.29003
40.77075,-73.29003
40.77077,-73.29000
40.77077,-73.28997
40.77078,-73.28996
40.77080,-73.28997
40.77078,-73.28995
40.77079,-73.28993
40.77081,-73.28989
40.77083,-73.28993
40.77082,-73.28995
40.77085,-73.28989
40.77083,-73.28988
40.77083,-73.28991
40.77083,-73.28985
40.77086,-73.28981
40.77085,-73.28977
40.77083,-73.28978
40.77082,-73.28980
40.77080,-73.28984
40.77079,-73.28987
40.77078,-73.28988
40.77076,-73.28991
40.77078,-73.28992
40.77078,-73.28995
40.77079,-73.28998
40.77081,-73.28999
40.77082,-73.28996
40.77082,-73.28992
40.77084,-73.28991
40.77084,-73.28994
40.77086,-73.28992
40.77083,-73.28994
40.77082,-73.28992
40.77082,-73.28995
40.77080,-73.28996
40.77079,-73.28998
40.77078,-73.29002
40.77077,-73.29005
40.77076,-73.29001
40.77076,-73.28998
40.77075,-73.28993
40.77075,-73.28990
40.77075,-73.28987
40.77076,-73.28984
40.77077,-73.28986
40.77078,-73.28990
40.77078,-73.28993
40.77079,-73.28997
40.77079,-73.29000
40.77081,-73.28999
40.77079,-73.29002
40.77075,-73.29003
40.77076,-73.29000
40.77076,-73.28996
40.77076,-73.28992
40.77075,-73.28990
40.77076,-73.28992
40.77077,-73.28996
40.77076,-73.29005
40.77076,-73.29002
40.77076,-73.29005
40.77075,-73.29009
40.77074,-73.29013
40.77071,-73.29016
40.77069,-73.29016
40.77068,-73.29013
40.77070,-73.29009
40.77071,-73.29007
40.77071,-73.29003
40.77072,-73.29000
40.77073,-73.28999
40.77075,-73.29000
40.77077,-73.28998
40.77077,-73.28995
40.77078,-73.28993
40.77079,-73.28990
40.77082,-73.28989
40.77080,-73.28989
40.77078,-73.28991
40.77078,-73.28996
40.77076,-73.29001
40.77075,-73.29005
40.77074,-73.29008
40.77076,-73.29013
40.77078,-73.29014
40.77078,-73.29010
40.77079,-73.29008
40.77078,-73.29004
40.77076,-73.29003
40.77076,-73.29000
40.77074,-73.28996
40.77075,-73.28991
40.77074,-73.28994
40.77075,-73.28997
40.77077,-73.28994
40.77080,-73.28990
40.77081,-73.28986
40.77081,-73.28990
40.77080,-73.28987
40.77080,-73.28985
40.77081,-73.28980
40.77082,-73.28975
40.77081,-73.28977
40.77079,-73.28980
40.77078,-73.28986
40.77077,-73.28988
40.77075,-73.28988
40.77076,-73.28991
40.77074,-73.28989
40.77072,-73.28991
40.77073,-73.28994
40.77073,-73.28996
40.77074,-73.29000
40.77075,-73.29002
40.77075,-73.29005
40.77074,-73.29002
40.77075,-73.29000
40.77076,-73.28998
40.77075,-73.29000
40.77072,-73.29000
40.77070,-73.28998
40.77069,-73.28999
40.77068,-73.28995
40.77068,-73.28997
40.77069,-73.29001
40.77071,-73.28999
40.77070,-73.28996
40.77068,-73.28998
40.77067,-73.29002
40.77068,-73.29005
40.77070,-73.29004
40.77072,-73.28998
40.77071,-73.28996
40.77071,-73.28993
40.77071,-73.28989
40.77072,-73.28986
40.77072,-73.28983
40.77072,-73.28986
40.77072,-73.28989
40.77070,-73.28993
40.77073,-73.28993
40.77074,-73.28996
40.77077,-73.28997
40.77077,-73.29001
40.77074,-73.29004
40.77073,-73.29007
40.77070,-73.29008
40.77068,-73.29011
40.77067,-73.29007
40.77065,-73.29003
40.77065,-73.29001
40.77064,-73.28998
40.77065,-73.29000
40.77066,-73.28997
40.77069,-73.28999
40.77069,-73.29002
40.77071,-73.29002
40.77072,-73.29005
40.77073,-73.29001
40.77076,-73.29000
40.77076,-73.29003
40.77076,-73.29006
40.77074,-73.29007
40.77075,-73.29004
40.77075,-73.29001
40.77075,-73.28998
40.77075,-73.28996
40.77077,-73.28985
40.77078,-73.28979
40.77077,-73.28981
40.77079,-73.28985
40.77075,-73.28993
40.77074,-73.28996
40.77073,-73.28998
40.77075,-73.28995
40.77077,-73.28992
40.77075,-73.28993
40.77074,-73.28995
40.77076,-73.28999
40.77075,-73.28996
40.77073,-73.28998
40.77074,-73.28996
40.77075,-73.28999
40.77078,-73.28997
40.77081,-73.28994
40.77082,-73.28991
40.77080,-73.28988
40.77078,-73.28985
40.77077,-73.28983
40.77073,-73.28980
40.77073,-73.28982
40.77071,-73.28980
40.77073,-73.28980
40.77075,-73.28981
40.77077,-73.28980
40.77079,-73.28983
40.77079,-73.28985
40.77081,-73.28987
40.77084,-73.28986
40.77084,-73.28982
40.77082,-73.28979
40.77081,-73.28977
40.77081,-73.28974
40.77080,-73.28973
40.77081,-73.28970
40.77079,-73.28971
40.77077,-73.28973
40.77076,-73.28976
40.77076,-73.28978
40.77076,-73.28981
40.77075,-73.28983
40.77076,-73.28986
40.77078,-73.28987
40.77081,-73.28986
40.77080,-73.28989
40.77078,-73.28991
40.77078,-73.28994
40.77076,-73.28996
40.77074,-73.28998
40.77075,-73.28996
40.77076,-73.28992
40.77075,-73.28995
40.77075,-73.28991
40.77077,-73.28991
40.77077,-73.28994
40.77074,-73.28996
40.77074,-73.28999
40.77075,-73.28997
40.77078,-73.28991
40.77080,-73.28988
40.77082,-73.28987
40.77081,-73.28989
40.77080,-73.28988
40.77078,-73.28991
40.77081,-73.28991
40.77076,-73.28994
40.77073,-73.28993
40.77072,-73.28991
40.77070,-73.28992
40.77068,-73.28993
40.77067,-73.28996
40.77067,-73.29001
40.77067,-73.29005
40.77066,-73.29007
40.77066,-73.29010
40.77065,-73.29008
40.77065,-73.29005
40.77066,-73.29002
40.77067,-73.29000
40.77069,-73.29001
40.77072,-73.28999
40.77073,-73.28996
40.77074,-73.28993
40.77076,-73.28994
40.77077,-73.28991
40.77078,-73.28993
40.77078,-73.28995
40.77080,-73.28994
40.77080,-73.28994
40.77082,-73.28990
40.77085,-73.28981
40.77085,-73.28979
40.77083,-73.28981
40.77082,-73.28983
40.77084,-73.28981
40.77084,-73.28978
40.77084,-73.28981
40.77083,-73.28983
40.77082,-73.28982
40.77080,-73.28983
40.77080,-73.28986
40.77081,-73.28989
40.77080,-73.28992
40.77083,-73.28988
40.77081,-73.28991
40.77083,-73.28994
40.77086,-73.28993
40.77086,-73.28996
40.77080,-73.28998
40.77079,-73.28996
40.77078,-73.28993
40.77075,-73.28988
40.77075,-73.28985
40.77073,-73.28979
40.77071,-73.28984
40.77071,-73.28986
40.77073,-73.28989
40.77073,-73.28991
40.77072,-73.28986
40.77070,-73.28984
40.77071,-73.28981
40.77069,-73.28979
40.77067,-73.28978
40.77066,-73.28980
40.77069,-73.28982
40.77071,-73.28984
40.77072,-73.28987
40.77074,-73.28987
40.77074,-73.28990
40.77073,-73.28992
40.77074,-73.28994
40.77074,-73.28997
40.77073,-73.28995
40.77072,-73.28991
40.77072,-73.28989
40.77070,-73.28991
40.77073,-73.28991
40.77074,-73.28988
40.77075,-73.28985
40.77076,-73.28982
40.77078,-73.28979
40.77080,-73.28979
40.77079,-73.28982
40.77077,-73.28985
40.77075,-73.28987
40.77074,-73.28991
40.77076,-73.28991
40.77074,-73.28994
40.77075,-73.28991
40.77074,-73.28989
40.77071,-73.28988
40.77071,-73.28990
40.77075,-73.28990
40.77076,-73.28993
40.77074,-73.28994
40.77071,-73.28997
40.77070,-73.28999
40.77069,-73.29002
40.77068,-73.29005
40.77067,-73.29007
40.77064,-73.29008
40.77065,-73.29005
40.77067,-73.29003
40.77067,-73.29007
40.77066,-73.29009
40.77066,-73.29012
40.77065,-73.29016
40.77065,-73.29020
40.77065,-73.29022
40.77066,-73.29020
40.77065,-73.29023
40.77064,-73.29020
40.77063,-73.29018
40.77065,-73.29017
40.77064,-73.29019
40.77064,-73.29022
40.77065,-73.29019
40.77065,-73.29016
40.77066,-73.29018
40.77066,-73.29021
40.77067,-73.29016
40.77068,-73.29011
40.77071,-73.29011
40.77069,-73.29009
40.77067,-73.29010
40.77068,-73.29012
40.77070,-73.29010
40.77074,-73.29008
40.77074,-73.29011
40.77073,-73.29012
40.77071,-73.29006
40.77072,-73.29006
40.77071,-73.29004
40.77072,-73.29007
40.77074,-73.29008
40.77076,-73.29009
40.77077,-73.29005
40.77079,-73.29003
40.77080,-73.29000
40.77081,-73.28998
40.77083,-73.28995
40.77083,-73.28993
40.77086,-73.28988
40.77086,-73.28986
40.77086,-73.28982
40.77087,-73.28985
40.77085,-73.28984
40.77082,-73.28989
40.77080,-73.28992
40.77079,-73.28994
40.77080,-73.28997
40.77080,-73.29000
40.77079,-73.29003
40.77077,-73.29002
40.77079,-73.28995
40.77079,-73.28993
40.77079,-73.28996
40.77078,-73.28999
40.77077,-73.29001
40.77074,-73.28999
40.77075,-73.28997
40.77076,-73.28995
40.77077,-73.28990
40.77077,-73.28994
40.77076,-73.28996
40.77075,-73.29000
40.77073,-73.29001
40.77075,-73.29003
40.77076,-73.28999
40.77077,-73.28994
40.77075,-73.28994
40.77078,-73.28996
40.77078,-73.28993
40.77077,-73.28991
40.77070,-73.28986
40.77072,-73.28987
40.77074,-73.28988
40.77074,-73.28991
40.77071,-73.28995
40.77069,-73.28995
40.77068,-73.28993
40.77069,-73.28989
40.77070,-73.28988
40.77069,-73.28985
40.77071,-73.28986
40.77073,-73.28989
40.77075,-73.28990
40.77077,-73.28992
40.77078,-73.28995
40.77078,-73.28999
40.77080,-73.29006
40.77077,-73.29008
40.77073,-73.29013
40.77070,-73.29017
40.77069,-73.29019
40.77068,-73.29023
40.77066,-73.29024
40.77066,-73.29022
40.77065,-73.29019
40.77065,-73.29017
40.77068,-73.29017
40.77069,-73.29016
40.77070,-73.29011
40.77071,-73.29007
40.77070,-73.29008
40.77069,-73.29006
40.77071,-73.29010
40.77073,-73.29012
40.77074,-73.29008
40.77075,-73.29004
40.77073,-73.29000
40.77073,-73.29001
40.77075,-73.29002
40.77075,-73.29000
40.77075,-73.28997
40.77075,-73.28994
40.77075,-73.28991
40.77071,-73.28994
40.77073,-73.28997
40.77075,-73.28996
40.77075,-73.28998
40.77074,-73.29001
40.77076,-73.29002
40.77075,-73.29005
40.77073,-73.29006
40.77072,-73.29009
40.77071,-73.29013
40.77072,-73.29012
40.77074,-73.29015
40.77074,-73.29012
40.77075,-73.29015
40.77075,-73.29018
40.77075,-73.29022
40.77075,-73.29020
40.77074,-73.29023
40.77074,-73.29018
40.77076,-73.29017
40.77078,-73.29019
40.77079,-73.29023
40.77078,-73.29020
40.77078,-73.29017
40.77076,-73.29015
40.77074,-73.29016
40.77072,-73.29014
40.77073,-73.29011
40.77075,-73.29012
40.77076,-73.29010
40.77075,-73.29012
40.77072,-73.29014
40.77071,-73.29016
40.77073,-73.29015
40.77071,-73.29018
40.77070,-73.29020
40.77071,-73.29023
40.77070,-73.29026
40.77069,-73.29029
40.77068,-73.29026
40.77070,-73.29023
40.77071,-73.29020
40.77071,-73.29018
40.77072,-73.29015
40.77075,-73.29004
40.77075,-73.29002
40.77073,-73.29001
40.77072,-73.29004
40.77069,-73.29006
40.77067,-73.29008
40.77065,-73.29010
40.77066,-73.29012
40.77069,-73.29013
40.77072,-73.29010
40.77074,-73.29011
40.77072,-73.29015
40.77072,-73.29018
40.77073,-73.29017
40.77073,-73.29012
40.77075,-73.29007
40.77074,-73.29003
40.77073,-73.29000
40.77073,-73.28996
40.77073,-73.28992
40.77071,-73.28994
40.77068,-73.28998
40.77066,-73.29000
40.77065,-73.29004
40.77064,-73.29007
40.77065,-73.29011
40.77065,-73.29014
40.77064,-73.29017
40.77063,-73.29019
40.77063,-73.29022
40.77065,-73.29024
40.77066,-73.29022
40.77067,-73.29018
40.77068,-73.29016
40.77067,-73.29021
40.77067,-73.29024
40.77068,-73.29027
40.77068,-73.29030
40.77071,-73.29028
40.77072,-73.29025
40.77073,-73.29021
40.77074,-73.29017
40.77074,-73.29014
40.77074,-73.29017
40.77076,-73.29016
40.77078,-73.29013
40.77079,-73.29010
40.77076,-73.29010
40.77074,-73.29009
40.77073,-73.29011
40.77074,-73.29015
40.77073,-73.29017
40.77075,-73.29017
40.77077,-73.29014
40.77079,-73.29012
40.77078,-73.29014
40.77078,-73.29011
40.77079,-73.29002
40.77080,-73.28999
40.77080,-73.28996
40.77079,-73.28998
40.77077,-73.28998
40.77077,-73.28995
40.77077,-73.28993
40.77079,-73.28989
40.77078,-73.28985
40.77078,-73.28982
40.77081,-73.28975
40.77080,-73.28977
40.77078,-73.28978
40.77078,-73.28980
40.77079,-73.28982
40.77079,-73.28986
40.77080,-73.28988
40.77078,-73.28987
40.77076,-73.28988
40.77078,-73.28985
40.77079,-73.28982
40.77079,-73.28979
40.77077,-73.28981
40.77076,-73.28984
40.77076,-73.28989
40.77075,-73.28991
40.77076,-73.28994
40.77076,-73.28997
40.77075,-73.29000
40.77076,-73.29003
40.77074,-73.29007
40.77077,-73.29007
40.77075,-73.29007
40.77077,-73.29009
40.77077,-73.29012
40.77076,-73.29010
40.77078,-73.29008
40.77077,-73.29006
40.77075,-73.29010
40.77075,-73.29013
40.77076,-73.29010
40.77076,-73.29008
40.77076,-73.29004
40.77075,-73.29002
40.77073,-73.29002
40.77073,-73.29005
40.77073,-73.29009
40.77072,-73.29011
40.77071,-73.29015
40.77071,-73.29012
40.77071,-73.29015
40.77071,-73.29017
40.77074,-73.29014
40.77075,-73.29018
40.77073,-73.29015
40.77075,-73.29013
40.77077,-73.29011
40.77079,-73.29011
40.77081,-73.29010
40.77080,-73.29014
40.77080,-73.29017
40.77081,-73.29020
40.77079,-73.29020
40.77080,-73.29017
40.77081,-73.29018
40.77083,-73.29020
40.77084,-73.29022
40.77086,-73.29022
40.77086,-73.29025
40.77088,-73.29028
40.77091,-73.29030
40.77092,-73.29034
40.77094,-73.29034
40.77097,-73.29034
40.77098,-73.29037
40.77100,-73.29038
40.77102,-73.29036
40.77103,-73.29034
40.77104,-73.29036
40.77106,-73.29036
40.77108,-73.29037
40.77109,-73.29041
40.77112,-73.29040
40.77113,-73.29042
40.77115,-73.29043
40.77116,-73.29046
40.77116,-73.29053
40.77115,-73.29055
40.77115,-73.29058
40.77114,-73.29061
40.77113,-73.29064
40.77113,-73.29067
40.77111,-73.29069
40.77112,-73.29072
40.77110,-73.29072
40.77112,-73.29075
40.77113,-73.29078
40.77116,-73.29081
40.77117,-73.29082
40.77116,-73.29081
40.77113,-73.29080
40.77111,-73.29080
40.77110,-73.29081
40.77109,-73.29082
40.77111,-73.29081
40.77113,-73.29082
40.77115,-73.29082
40.77117,-73.29081
40.77119,-73.29080
40.77121,-73.29081
40.77123,-73.29082
40.77126,-73.29084
40.77127,-73.29086
40.77129,-73.29087
40.77130,-73.29089
40.77132,-73.29090
40.77134,-73.29090
40.77133,-73.29088
40.77134,-73.29092
40.77132,-73.29094
40.77131,-73.29092
40.77132,-73.29090
40.77131,-73.29088
40.77132,-73.29085
40.77133,-73.29083
40.77135,-73.29081
40.77138,-73.29081
40.77140,-73.29081
40.77142,-73.29082
40.77144,-73.29082
40.77146,-73.29083
40.77148,-73.29084
40.77150,-73.29084
40.77153,-73.29086
40.77155,-73.29088
40.77156,-73.29090
40.77158,-73.29091
40.77158,-73.29093
40.77157,-73.29096
40.77159,-73.29096
40.77159,-73.29099
40.77162,-73.29096
40.77161,-73.29097
40.77159,-73.29100
40.77157,-73.29101
40.77158,-73.29099
40.77159,-73.29096
40.77160,-73.29095
40.77162,-73.29093
40.77165,-73.29092
40.77168,-73.29093
40.77170,-73.29093
40.77173,-73.29095
40.77177,-73.29097
40.77180,-73.29097
40.77183,-73.29097
40.77185,-73.29098
40.77188,-73.29099
40.77191,-73.29099
40.77192,-73.29102
40.77196,-73.29104
40.77199,-73.29109
40.77200,-73.29114
40.77199,-73.29117
40.77198,-73.29120
40.77197,-73.29123
40.77196,-73.29125
40.77195,-73.29131
40.77193,-73.29138
40.77191,-73.29145
40.77187,-73.29153
40.77181,-73.29158
40.77171,-73.29161
40.77162,-73.29159
40.77153,-73.29150
40.77140,-73.29147
40.77128,-73.29142
40.77117,-73.29138
40.77105,-73.29134
40.77095,-73.29130
40.77086,-73.29127
40.77078,-73.29124
40.77070,-73.29120
40.77064,-73.29118
40.77057,-73.29116
40.77054,-73.29115
40.77050,-73.29113
40.77046,-73.29112
40.77044,-73.29111
40.77042,-73.29111
40.77042,-73.29111
40.77038,-73.29108
40.77040,-73.29109
40.77037,-73.29108
40.77032,-73.29106
40.77026,-73.29104
40.77019,-73.29101
40.77013,-73.29099
40.77007,-73.29097
40.77002,-73.29095
40.76997,-73.29095
40.76994,-73.29088
40.76994,-73.29077
40.76995,-73.29066
40.76998,-73.29053
40.77001,-73.29039
40.77005,-73.29022
40.77009,-73.29004
40.77013,-73.28986
40.77017,-73.28966
40.77021,-73.28947
40.77026,-73.28928
40.77031,-73.28907
40.77034,-73.28887
40.77039,-73.28867
40.77045,-73.28848
40.77049,-73.28829
40.77054,-73.28810
40.77058,-73.28790
40.77063,-73.28771
40.77067,-73.28751
40.77071,-73.28731
40.77076,-73.28711
40.77080,-73.28692
40.77085,-73.28672
40.77090,-73.28652
40.77094,-73.28632
40.77100,-73.28612
40.77104,-73.28592
40.77108,-73.28572
40.77112,-73.28552
40.77115,-73.28532
40.77119,-73.28512
40.77121,-73.28491
40.77122,-73.28471
40.77122,-73.28450
40.77122,-73.28429
40.77121,-73.28408
40.77121,-73.28387
40.77120,-73.28367
40.77120,-73.28347
40.77120,-73.28327
40.77120,-73.28308
40.77121,-73.28290
40.77122,-73.28271
40.77125,-73.28251
40.77128,-73.28232
40.77131,-73.28212
40.77135,-73.28192
40.77141,-73.28172
40.77146,-73.28152
40.77150,-73.28132
40.77155,-73.28113
40.77159,-73.28094
40.77163,-73.28077
40.77166,-73.28061
40.77169,-73.28045
40.77173,-73.28031
40.77176,-73.28016
40.77179,-73.28002
40.77181,-73.27990
40.77183,-73.27980
40.77183,-73.27970
40.77182,-73.27962
40.77180,-73.27955
40.77177,-73.27949
40.77171,-73.27944
40.77164,-73.27941
40.77154,-73.27940
40.77144,-73.27938
40.77133,-73.27938
40.77121,-73.27938
40.77109,-73.27939
40.77095,-73.27939
40.77082,-73.27940
40.77070,-73.27940
40.77060,-73.27941
40.77052,-73.27941
40.77045,-73.27943
40.77042,-73.27947
40.77040,-73.27953
40.77041,-73.27961
40.77045,-73.27967
40.77050,-73.27970
40.77058,-73.27974
40.77068,-73.27971
40.77079,-73.27971
40.77090,-73.27972
40.77101,-73.27977
40.77114,-73.27980
40.77128,-73.27982
40.77143,-73.27983
40.77159,-73.27984
40.77174,-73.27986
40.77188,-73.27987
40.77203,-73.27987
40.77218,-73.27988
40.77233,-73.27989
40.77248,-73.27990
40.77264,-73.27992
40.77279,-73.27994
40.77294,-73.27995
40.77309,-73.27997
40.77325,-73.27999
40.77341,-73.28001
40.77358,-73.28004
40.77375,-73.28006
40.77393,-73.28008
40.77411,-73.28010
40.77429,-73.28013
40.77447,-73.28014
40.77466,-73.28016
40.77485,-73.28017
40.77505,-73.28019
40.77526,-73.28020
40.77547,-73.28021
40.77568,-73.28022
40.77589,-73.28022
40.77611,-73.28023
40.77633,-73.28023
40.77655,-73.28023
40.77677,-73.28023
40.77700,-73.28022
40.77723,-73.28023
40.77746,-73.28022
40.77769,-73.28022
40.77791,-73.28021
40.77814,-73.28020
40.77837,-73.28019
40.77859,-73.28018
40.77882,-73.28016
40.77904,-73.28014
40.77927,-73.28013
40.77950,-73.28011
40.77973,-73.28009
40.77997,-73.28007
40.78020,-73.28005
40.78044,-73.28002
40.78067,-73.27999
40.78090,-73.27996
40.78114,-73.27993
40.78137,-73.27990
40.78161,-73.27986
40.78184,-73.27983
40.78207,-73.27980
40.78230,-73.27976
40.78253,-73.27974
40.78276,-73.27970
40.78299,-73.27967
40.78321,-73.27965
40.78344,-73.27962
40.78366,-73.27959
40.78388,-73.27956
40.78410,-73.27954
40.78431,-73.27950
40.78453,-73.27948
40.78474,-73.27945
40.78495,-73.27943
40.78516,-73.27940
40.78536,-73.27937
40.78557,-73.27935
40.78578,-73.27933
40.78599,-73.27930
40.78620,-73.27927
40.78640,-73.27925
40.78661,-73.27922
40.78682,-73.27919
40.78703,-73.27916
40.78723,-73.27913
40.78744,-73.27911
40.78764,-73.27908
40.78784,-73.27906
40.78804,-73.27904
40.78824,-73.27901
40.78843,-73.27898
40.78863,-73.27895
40.78883,-73.27893
40.78903,-73.27890
40.78923,-73.27888
40.78944,-73.27885
40.78964,-73.27882
40.78985,-73.27880
40.79007,-73.27877
40.79029,-73.27874
40.79052,-73.27871
40.79074,-73.27868
40.79097,-73.27864
40.79120,-73.27862
40.79143,-73.27859
40.79167,-73.27858
40.79189,-73.27856
40.79212,-73.27854
40.79234,-73.27853
40.79257,-73.27851
40.79279,-73.27850
40.79300,-73.27850
40.79322,-73.27850
40.79343,-73.27850
40.79365,-73.27849
40.79385,-73.27849
40.79405,-73.27849
40.79426,-73.27849
40.79446,-73.27849
40.79466,-73.27850
40.79486,-73.27850
40.79504,-73.27852
40.79523,-73.27853
40.79543,-73.27854
40.79562,-73.27855
40.79580,-73.27856
40.79598,-73.27858
40.79615,-73.27859
40.79632,-73.27861
40.79649,-73.27863
40.79666,-73.27864
40.79684,-73.27866
40.79702,-73.27868
40.79720,-73.27870
40.79738,-73.27871
40.79756,-73.27873
40.79775,-73.27875
40.79794,-73.27877
40.79813,-73.27878
40.79832,-73.27881
40.79850,-73.27884
